Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
8093,Dowry Death,04:04,"Mustafabad (28.4942, 77.1988)",Sunday,Minor,01:47,Mall,14
8094,Domestic Violence,13:15,"Kirari Suleman Nagar (28.5685, 77.1372)",Thursday,Severe,06:02,Apartment Complex,42
8095,Eve Teasing,14:20,"Nangloi Jat (28.7213, 77.2583)",Saturday,Moderate,12:59,Park,18
8096,Stalking,16:29,"Nangloi Jat (28.635, 76.8199)",Sunday,Severe,19:39,Park,31
8097,Domestic Violence,06:53,"Gokal Pur (28.7663, 76.8897)",Thursday,Severe,02:22,Mall,10
8098,Human Trafficking,16:05,"Deoli (28.6465, 77.1433)",Wednesday,Minor,22:12,Apartment Complex,28
8099,Domestic Violence,15:31,"Nangloi Jat (28.4402, 77.2357)",Friday,Moderate,06:20,School,45
8100,Eve Teasing,21:33,"Burari (28.8889, 77.2096)",Saturday,Severe,13:46,Apartment Complex,23
8101,Acid Attack,23:19,"Sultan Pur Majra (28.4326, 76.8519)",Monday,Severe,03:02,Market,9
8102,Dowry Death,22:15,"Deoli (28.8231, 77.1565)",Friday,Minor,07:04,Park,49
8103,Honor Killing,15:32,"Hastsal (28.7326, 77.0238)",Monday,Moderate,07:50,Mall,19
8104,Acid Attack,23:33,"Kirari Suleman Nagar (28.4869, 77.0442)",Friday,Moderate,04:55,Market,11
8105,Acid Attack,03:04,"Gokal Pur (28.6276, 77.0644)",Saturday,Severe,15:14,Park,29
8106,Dowry Death,22:20,"Nangloi Jat (28.5942, 77.0179)",Thursday,Severe,16:42,Hospital,38
8107,Acid Attack,05:16,"Kirari Suleman Nagar (28.5454, 77.2698)",Thursday,Severe,21:36,Hospital,34
8108,Domestic Violence,14:16,"Nangloi Jat (28.7532, 77.0156)",Saturday,Moderate,09:46,Market,4
8109,Honor Killing,14:17,"Dallo Pura (28.5514, 77.1813)",Saturday,Severe,17:23,Park,46
8110,Dowry Death,04:04,"Kirari Suleman Nagar (28.7753, 77.2348)",Tuesday,Severe,19:48,Hospital,9
8111,Stalking,01:55,"Sultan Pur Majra (28.4768, 77.1793)",Monday,Severe,03:43,Mall,35
8112,Honor Killing,07:57,"Nangloi Jat (28.5773, 77.0208)",Wednesday,Moderate,03:52,Apartment Complex,21
8113,Sexual Harassment,09:01,"Gokal Pur (28.4622, 77.19)",Tuesday,Minor,20:30,Hospital,40
8114,Domestic Violence,11:47,"Dallo Pura (28.784, 77.1644)",Monday,Minor,04:21,Mall,1
8115,Honor Killing,20:05,"Dallo Pura (28.5339, 76.8686)",Friday,Minor,13:19,Police Station,22
8116,Human Trafficking,19:43,"Nangloi Jat (28.4817, 76.9148)",Tuesday,Severe,06:22,Mall,33
8117,Human Trafficking,00:17,"Dallo Pura (28.5736, 77.0534)",Saturday,Moderate,11:42,Police Station,33
8118,Sexual Harassment,23:52,"Sultan Pur Majra (28.6837, 76.8772)",Sunday,Severe,13:59,Apartment Complex,31
8119,Domestic Violence,23:51,"Kirari Suleman Nagar (28.6052, 77.1849)",Thursday,Minor,06:42,Temple,28
8120,Sexual Harassment,03:48,"Gokal Pur (28.7558, 76.9998)",Thursday,Moderate,05:40,Hospital,49
8121,Eve Teasing,22:19,"Karawal Nagar (28.8997, 77.1253)",Tuesday,Minor,18:15,Market,46
8122,Sexual Harassment,15:18,"Gokal Pur (28.428, 76.946)",Thursday,Severe,16:38,Market,25
8123,Dowry Death,03:30,"Nangloi Jat (28.7689, 77.0474)",Sunday,Moderate,23:17,Police Station,20
8124,Dowry Death,02:43,"Bhalswa Jahangir Pur (28.7631, 77.0958)",Monday,Minor,14:04,Mall,13
8125,Sexual Harassment,20:50,"Kirari Suleman Nagar (28.5848, 77.0649)",Tuesday,Minor,00:03,School,1
8126,Eve Teasing,01:10,"Sultan Pur Majra (28.4443, 76.865)",Thursday,Moderate,04:13,Police Station,15
8127,Sexual Harassment,13:31,"Bhalswa Jahangir Pur (28.4677, 77.2938)",Tuesday,Moderate,08:12,School,36
8128,Sexual Harassment,00:04,"Gokal Pur (28.6789, 77.0006)",Saturday,Moderate,07:06,School,25
8129,Dowry Death,17:59,"Dallo Pura (28.5622, 77.113)",Saturday,Minor,16:54,Temple,36
8130,Stalking,20:12,"Delhi Cantonment (28.4855, 77.0162)",Wednesday,Moderate,20:08,Market,9
8131,Dowry Death,17:41,"Nangloi Jat (28.5798, 76.9082)",Tuesday,Minor,18:44,Police Station,1
8132,Domestic Violence,07:37,"Nangloi Jat (28.8272, 77.0763)",Wednesday,Moderate,00:24,Mall,34
8133,Sexual Harassment,13:55,"Dallo Pura (28.8387, 77.204)",Saturday,Moderate,03:53,Police Station,18
8134,Domestic Violence,06:57,"Delhi Cantonment (28.5604, 77.0116)",Thursday,Severe,00:18,Apartment Complex,47
8135,Eve Teasing,18:29,"Mandoli (28.5896, 76.977)",Tuesday,Moderate,22:21,Hospital,13
8136,Human Trafficking,07:05,"Hastsal (28.8445, 77.0851)",Saturday,Moderate,15:12,Temple,49
8137,Dowry Death,20:31,"Dallo Pura (28.8104, 77.0323)",Friday,Moderate,04:26,Police Station,26
8138,Domestic Violence,20:00,"Mustafabad (28.8997, 77.077)",Monday,Severe,01:05,Mall,20
8139,Sexual Harassment,09:47,"Hastsal (28.4344, 76.8206)",Monday,Severe,21:34,Park,50
8140,Sexual Harassment,00:23,"Nangloi Jat (28.4103, 77.1123)",Saturday,Minor,21:00,Hospital,12
8141,Eve Teasing,20:12,"Burari (28.4932, 77.2729)",Tuesday,Moderate,15:01,Hospital,26
8142,Honor Killing,12:02,"Bhalswa Jahangir Pur (28.4062, 76.8758)",Sunday,Moderate,00:23,Temple,28
8143,Human Trafficking,11:42,"Gokal Pur (28.4797, 77.0208)",Friday,Minor,14:29,Temple,6
8144,Domestic Violence,03:06,"Mandoli (28.5465, 76.8418)",Saturday,Minor,17:29,Apartment Complex,31
8145,Acid Attack,06:44,"Sultan Pur Majra (28.701, 76.8416)",Monday,Severe,21:28,Temple,20
8146,Honor Killing,18:13,"Burari (28.5443, 77.2777)",Thursday,Severe,15:30,Apartment Complex,39
8147,Stalking,02:21,"Delhi Cantonment (28.4508, 77.0364)",Sunday,Severe,18:16,Police Station,39
8148,Sexual Harassment,00:36,"Mustafabad (28.4065, 77.1831)",Wednesday,Moderate,12:58,Apartment Complex,8
8149,Human Trafficking,06:45,"Burari (28.5105, 76.9067)",Saturday,Severe,06:24,Hospital,15
8150,Human Trafficking,22:31,"Bhalswa Jahangir Pur (28.828, 76.9933)",Sunday,Severe,12:17,Police Station,38
8151,Honor Killing,00:58,"Kirari Suleman Nagar (28.7011, 76.9283)",Monday,Moderate,12:39,Temple,35
8152,Dowry Death,15:05,"Gokal Pur (28.5549, 76.9251)",Thursday,Minor,01:50,Mall,40
8153,Domestic Violence,19:59,"Karawal Nagar (28.58, 76.9135)",Monday,Minor,14:19,Hospital,21
8154,Eve Teasing,12:19,"Nangloi Jat (28.5736, 77.0909)",Friday,Severe,16:59,Mall,12
8155,Eve Teasing,10:47,"Nangloi Jat (28.4346, 77.1027)",Sunday,Minor,02:53,Market,34
8156,Acid Attack,18:51,"Deoli (28.84, 77.152)",Friday,Minor,13:53,Hospital,2
8157,Sexual Harassment,04:31,"Delhi Cantonment (28.6139, 77.0041)",Friday,Severe,03:42,Market,47
8158,Stalking,12:35,"Bhalswa Jahangir Pur (28.8852, 77.0939)",Wednesday,Severe,12:56,Police Station,18
8159,Human Trafficking,18:45,"Nangloi Jat (28.5481, 77.1884)",Sunday,Minor,23:26,Park,20
8160,Domestic Violence,14:29,"Kirari Suleman Nagar (28.8857, 77.1025)",Friday,Severe,13:11,Mall,13
8161,Acid Attack,15:52,"Bhalswa Jahangir Pur (28.7318, 77.0784)",Saturday,Severe,04:12,Mall,12
8162,Human Trafficking,04:40,"Karawal Nagar (28.8818, 77.1261)",Sunday,Minor,17:13,Apartment Complex,31
8163,Stalking,18:02,"Deoli (28.8128, 77.0668)",Monday,Severe,20:35,Mall,17
8164,Dowry Death,04:02,"Nangloi Jat (28.4007, 77.273)",Tuesday,Moderate,15:50,Police Station,24
8165,Eve Teasing,15:07,"Nangloi Jat (28.6588, 77.011)",Sunday,Moderate,07:20,Hospital,18
8166,Honor Killing,01:20,"Delhi Cantonment (28.4744, 76.9341)",Thursday,Moderate,00:08,Police Station,38
8167,Human Trafficking,04:39,"Deoli (28.8148, 76.9895)",Sunday,Moderate,15:34,Apartment Complex,31
8168,Honor Killing,16:38,"Mandoli (28.8039, 77.1412)",Tuesday,Moderate,11:33,School,41
8169,Dowry Death,14:36,"Sultan Pur Majra (28.4575, 77.1155)",Monday,Severe,09:14,Temple,4
8170,Dowry Death,09:34,"Bhalswa Jahangir Pur (28.568, 77.23)",Wednesday,Moderate,14:17,Market,44
8171,Human Trafficking,17:57,"Mustafabad (28.4769, 76.9155)",Friday,Moderate,02:32,School,28
8172,Stalking,23:09,"Bhalswa Jahangir Pur (28.7393, 76.8914)",Tuesday,Severe,15:18,Mall,7
8173,Human Trafficking,08:34,"Deoli (28.5111, 76.9158)",Saturday,Minor,04:06,Apartment Complex,36
8174,Domestic Violence,03:09,"Delhi Cantonment (28.7102, 77.237)",Sunday,Minor,12:03,Police Station,13
8175,Sexual Harassment,04:54,"Burari (28.6264, 76.9654)",Sunday,Severe,02:52,Park,2
8176,Dowry Death,01:51,"Dallo Pura (28.8314, 77.0226)",Saturday,Moderate,09:18,Market,24
8177,Honor Killing,01:02,"Hastsal (28.8355, 77.1906)",Tuesday,Severe,06:50,Apartment Complex,10
8178,Domestic Violence,17:42,"Hastsal (28.5987, 76.8836)",Wednesday,Minor,21:02,Police Station,21
8179,Domestic Violence,08:19,"Mustafabad (28.4801, 77.1885)",Thursday,Severe,13:25,Hospital,13
8180,Human Trafficking,18:24,"Mustafabad (28.6162, 76.9344)",Sunday,Moderate,11:51,Mall,24
8181,Stalking,17:09,"Bhalswa Jahangir Pur (28.7798, 77.0952)",Saturday,Moderate,16:48,Apartment Complex,19
8182,Human Trafficking,08:24,"Karawal Nagar (28.5069, 77.1614)",Friday,Severe,12:47,Apartment Complex,24
8183,Honor Killing,09:15,"Gokal Pur (28.8589, 77.063)",Thursday,Severe,01:39,Mall,44
8184,Honor Killing,22:22,"Kirari Suleman Nagar (28.496, 77.2948)",Thursday,Severe,06:58,Hospital,24
8185,Human Trafficking,13:41,"Mandoli (28.5981, 77.0164)",Saturday,Severe,23:54,Apartment Complex,25
8186,Honor Killing,14:38,"Deoli (28.6298, 77.0766)",Saturday,Severe,00:55,Apartment Complex,30
8187,Sexual Harassment,00:49,"Sultan Pur Majra (28.4752, 77.1387)",Monday,Moderate,03:53,School,35
8188,Stalking,06:12,"Hastsal (28.5793, 77.0252)",Wednesday,Minor,01:27,Hospital,10
8189,Eve Teasing,21:29,"Hastsal (28.4531, 77.065)",Sunday,Severe,11:14,Temple,20
8190,Human Trafficking,06:02,"Bhalswa Jahangir Pur (28.646, 77.2525)",Thursday,Severe,23:32,Police Station,4
8191,Eve Teasing,17:09,"Kirari Suleman Nagar (28.5287, 76.9302)",Sunday,Moderate,06:39,Police Station,28
8192,Acid Attack,19:44,"Bhalswa Jahangir Pur (28.5914, 76.8409)",Saturday,Minor,15:29,Temple,19
8193,Human Trafficking,00:36,"Mandoli (28.4828, 77.1705)",Saturday,Moderate,00:59,Mall,3
8194,Dowry Death,10:22,"Deoli (28.4159, 77.1738)",Friday,Severe,19:32,Park,22
8195,Sexual Harassment,19:46,"Mustafabad (28.8835, 77.2219)",Sunday,Severe,09:37,Market,24
8196,Human Trafficking,07:38,"Mandoli (28.5277, 77.1904)",Monday,Moderate,07:14,School,30
8197,Sexual Harassment,14:32,"Burari (28.8925, 77.2296)",Sunday,Moderate,15:22,Apartment Complex,43
8198,Dowry Death,03:10,"Hastsal (28.8128, 76.8401)",Friday,Moderate,05:47,Market,15
8199,Sexual Harassment,08:45,"Hastsal (28.7822, 77.0909)",Tuesday,Minor,02:22,Apartment Complex,10
8200,Dowry Death,13:03,"Delhi Cantonment (28.7539, 76.8426)",Saturday,Minor,14:36,School,5
8201,Acid Attack,02:15,"Bhalswa Jahangir Pur (28.6387, 76.8235)",Friday,Moderate,06:01,Park,35
8202,Sexual Harassment,12:45,"Delhi Cantonment (28.73, 76.8608)",Thursday,Severe,19:26,Park,14
8203,Human Trafficking,16:41,"Dallo Pura (28.8526, 76.8541)",Tuesday,Moderate,15:33,Apartment Complex,30
8204,Dowry Death,06:18,"Sultan Pur Majra (28.887, 77.1229)",Friday,Severe,09:13,Hospital,15
8205,Domestic Violence,02:52,"Mustafabad (28.5086, 76.8754)",Monday,Moderate,05:38,School,22
8206,Stalking,18:49,"Karawal Nagar (28.5947, 76.8155)",Tuesday,Minor,16:57,Police Station,26
8207,Human Trafficking,12:23,"Burari (28.8546, 76.8949)",Monday,Moderate,13:36,School,30
8208,Eve Teasing,08:59,"Deoli (28.8136, 76.8713)",Saturday,Severe,00:38,School,30
8209,Honor Killing,09:47,"Dallo Pura (28.7598, 77.0946)",Monday,Moderate,17:11,Hospital,11
8210,Dowry Death,18:30,"Bhalswa Jahangir Pur (28.4155, 77.2742)",Tuesday,Minor,17:18,Market,1
8211,Human Trafficking,12:51,"Delhi Cantonment (28.6264, 76.858)",Monday,Moderate,19:22,Market,32
8212,Sexual Harassment,05:41,"Nangloi Jat (28.6823, 77.2204)",Thursday,Severe,02:21,Apartment Complex,33
8213,Dowry Death,01:31,"Dallo Pura (28.7691, 77.1416)",Tuesday,Severe,03:26,Apartment Complex,20
8214,Human Trafficking,12:41,"Bhalswa Jahangir Pur (28.5097, 77.1329)",Sunday,Severe,06:12,Market,12
8215,Honor Killing,17:07,"Gokal Pur (28.8555, 77.2732)",Wednesday,Moderate,01:56,Market,9
8216,Domestic Violence,01:19,"Delhi Cantonment (28.7798, 76.8562)",Wednesday,Minor,20:08,Market,41
8217,Honor Killing,16:06,"Dallo Pura (28.8843, 76.9681)",Wednesday,Minor,13:31,Park,17
8218,Dowry Death,09:18,"Burari (28.7574, 77.2401)",Wednesday,Minor,01:00,Park,34
8219,Sexual Harassment,23:07,"Delhi Cantonment (28.5599, 76.998)",Tuesday,Severe,23:22,School,12
8220,Domestic Violence,16:30,"Burari (28.8636, 76.932)",Monday,Moderate,12:58,Hospital,8
8221,Dowry Death,07:20,"Sultan Pur Majra (28.8255, 76.8952)",Friday,Severe,23:21,Temple,2
8222,Domestic Violence,16:44,"Burari (28.7434, 77.2489)",Friday,Moderate,15:26,Police Station,46
8223,Acid Attack,09:25,"Bhalswa Jahangir Pur (28.498, 77.0988)",Friday,Minor,13:31,School,23
8224,Human Trafficking,04:17,"Bhalswa Jahangir Pur (28.8353, 76.8714)",Sunday,Severe,08:19,Police Station,9
8225,Human Trafficking,14:52,"Mandoli (28.5167, 77.1453)",Tuesday,Minor,19:22,Temple,37
8226,Human Trafficking,02:47,"Mandoli (28.7325, 77.2305)",Saturday,Minor,02:39,Market,42
8227,Sexual Harassment,07:10,"Hastsal (28.843, 77.2049)",Monday,Minor,06:04,Apartment Complex,5
8228,Human Trafficking,23:53,"Kirari Suleman Nagar (28.5717, 77.1219)",Saturday,Moderate,13:25,Temple,36
8229,Honor Killing,13:40,"Bhalswa Jahangir Pur (28.6603, 77.0079)",Saturday,Moderate,19:47,Temple,36
8230,Domestic Violence,15:57,"Bhalswa Jahangir Pur (28.426, 76.8547)",Sunday,Severe,22:06,Hospital,18
8231,Stalking,18:42,"Mandoli (28.7245, 76.8213)",Saturday,Severe,11:13,School,31
8232,Eve Teasing,07:52,"Hastsal (28.6254, 76.8066)",Sunday,Moderate,13:19,Temple,29
8233,Stalking,22:50,"Nangloi Jat (28.7895, 77.0642)",Friday,Moderate,19:50,Mall,31
8234,Honor Killing,12:26,"Mandoli (28.7146, 76.8409)",Tuesday,Moderate,01:00,Police Station,50
8235,Eve Teasing,21:33,"Mandoli (28.8608, 77.2231)",Friday,Minor,17:42,School,3
8236,Stalking,23:26,"Delhi Cantonment (28.7387, 77.2098)",Thursday,Moderate,01:33,Police Station,13
8237,Acid Attack,18:00,"Hastsal (28.6807, 76.9101)",Wednesday,Minor,07:40,Police Station,15
8238,Acid Attack,23:35,"Burari (28.4775, 76.9092)",Monday,Minor,20:26,Apartment Complex,25
8239,Domestic Violence,07:56,"Nangloi Jat (28.876, 77.1666)",Wednesday,Moderate,12:38,Apartment Complex,33
8240,Human Trafficking,03:19,"Nangloi Jat (28.5685, 77.2448)",Wednesday,Moderate,02:42,Temple,2
8241,Sexual Harassment,00:15,"Burari (28.889, 77.0237)",Saturday,Moderate,16:16,Apartment Complex,14
8242,Eve Teasing,00:16,"Gokal Pur (28.6, 77.2999)",Monday,Severe,13:14,Park,25
8243,Honor Killing,14:49,"Nangloi Jat (28.8175, 77.156)",Sunday,Minor,03:59,School,25
8244,Acid Attack,10:07,"Deoli (28.4802, 76.9925)",Sunday,Severe,22:42,School,11
8245,Eve Teasing,16:16,"Karawal Nagar (28.785, 77.1507)",Sunday,Minor,12:11,Hospital,4
8246,Stalking,19:25,"Nangloi Jat (28.431, 77.0629)",Sunday,Minor,13:22,Market,46
8247,Human Trafficking,15:26,"Burari (28.8513, 76.9031)",Sunday,Moderate,17:04,Mall,8
8248,Acid Attack,09:40,"Dallo Pura (28.8394, 76.844)",Monday,Severe,09:24,Hospital,0
8249,Acid Attack,05:38,"Mandoli (28.5713, 77.2579)",Friday,Moderate,18:22,Market,21
8250,Honor Killing,09:01,"Mandoli (28.5572, 77.0434)",Friday,Minor,18:56,Mall,38
8251,Domestic Violence,16:48,"Nangloi Jat (28.802, 76.8807)",Friday,Severe,11:15,School,9
8252,Acid Attack,23:09,"Sultan Pur Majra (28.6611, 76.8353)",Sunday,Severe,07:24,Temple,27
8253,Sexual Harassment,03:57,"Bhalswa Jahangir Pur (28.7188, 77.039)",Thursday,Minor,21:53,Police Station,40
8254,Human Trafficking,10:31,"Burari (28.4417, 77.2054)",Tuesday,Minor,04:37,Mall,49
8255,Honor Killing,18:37,"Mandoli (28.8921, 77.2823)",Tuesday,Moderate,21:58,Market,1
8256,Dowry Death,06:06,"Kirari Suleman Nagar (28.418, 76.9831)",Saturday,Severe,10:33,School,4
8257,Human Trafficking,02:10,"Dallo Pura (28.4906, 76.9092)",Sunday,Minor,00:11,Park,19
8258,Human Trafficking,04:13,"Sultan Pur Majra (28.4295, 77.062)",Monday,Moderate,08:01,Mall,38
8259,Stalking,06:00,"Nangloi Jat (28.4234, 77.2094)",Monday,Minor,08:28,Park,3
8260,Acid Attack,08:08,"Kirari Suleman Nagar (28.4455, 77.0022)",Friday,Minor,00:33,Police Station,0
8261,Stalking,09:09,"Burari (28.6317, 77.0599)",Wednesday,Minor,20:22,Market,2
8262,Honor Killing,02:35,"Bhalswa Jahangir Pur (28.6554, 77.2208)",Sunday,Moderate,18:50,Temple,34
8263,Sexual Harassment,08:39,"Sultan Pur Majra (28.6186, 76.9946)",Monday,Moderate,12:49,School,46
8264,Eve Teasing,09:15,"Hastsal (28.4156, 77.1126)",Saturday,Moderate,10:00,Park,50
8265,Stalking,12:59,"Deoli (28.8757, 76.8989)",Tuesday,Moderate,01:57,Hospital,46
8266,Eve Teasing,14:50,"Karawal Nagar (28.5695, 76.8941)",Thursday,Moderate,02:24,Park,44
8267,Sexual Harassment,19:58,"Mandoli (28.7532, 76.9876)",Sunday,Moderate,11:55,Apartment Complex,7
8268,Acid Attack,09:30,"Nangloi Jat (28.8231, 77.1886)",Sunday,Moderate,20:21,Market,47
8269,Human Trafficking,09:35,"Delhi Cantonment (28.6627, 77.011)",Friday,Severe,04:56,Police Station,13
8270,Dowry Death,01:56,"Nangloi Jat (28.6783, 77.2395)",Wednesday,Minor,07:15,Police Station,47
8271,Dowry Death,15:07,"Hastsal (28.7979, 77.2623)",Thursday,Minor,19:52,Market,6
8272,Domestic Violence,19:24,"Dallo Pura (28.4062, 77.2777)",Sunday,Severe,22:17,Hospital,18
8273,Human Trafficking,23:46,"Mustafabad (28.4404, 77.0469)",Monday,Minor,14:02,Temple,42
8274,Domestic Violence,09:22,"Mustafabad (28.4159, 76.8627)",Sunday,Moderate,23:28,Temple,38
8275,Sexual Harassment,14:18,"Mustafabad (28.6959, 76.9601)",Friday,Severe,00:20,Police Station,44
8276,Domestic Violence,23:11,"Burari (28.6666, 76.8032)",Thursday,Minor,22:43,Park,26
8277,Honor Killing,17:04,"Karawal Nagar (28.6176, 77.2949)",Saturday,Severe,10:31,Market,2
8278,Domestic Violence,03:41,"Mandoli (28.5603, 76.8793)",Tuesday,Minor,05:08,Market,2
8279,Eve Teasing,11:46,"Sultan Pur Majra (28.5162, 77.059)",Saturday,Minor,08:39,Hospital,28
8280,Acid Attack,23:58,"Delhi Cantonment (28.8311, 77.1926)",Saturday,Moderate,03:57,School,41
8281,Honor Killing,16:47,"Karawal Nagar (28.4768, 76.9787)",Saturday,Moderate,21:45,Temple,29
8282,Domestic Violence,20:20,"Deoli (28.7927, 77.1016)",Saturday,Minor,23:14,Temple,36
8283,Domestic Violence,01:31,"Mandoli (28.6805, 76.9431)",Friday,Severe,03:17,Park,19
8284,Sexual Harassment,19:03,"Kirari Suleman Nagar (28.8026, 77.0774)",Wednesday,Severe,04:22,Mall,35
8285,Eve Teasing,04:16,"Karawal Nagar (28.8041, 76.8319)",Tuesday,Severe,16:10,Police Station,37
8286,Human Trafficking,15:36,"Karawal Nagar (28.6123, 77.0321)",Wednesday,Moderate,15:45,School,11
8287,Eve Teasing,05:42,"Nangloi Jat (28.8034, 77.0597)",Thursday,Moderate,19:01,Police Station,27
8288,Eve Teasing,06:18,"Mustafabad (28.4841, 77.0419)",Thursday,Minor,12:37,Mall,8
8289,Acid Attack,13:45,"Delhi Cantonment (28.8537, 76.8303)",Sunday,Moderate,06:32,Market,40
8290,Dowry Death,19:37,"Delhi Cantonment (28.5213, 77.2554)",Sunday,Severe,02:46,Park,38
8291,Eve Teasing,22:56,"Bhalswa Jahangir Pur (28.8414, 76.9306)",Saturday,Severe,13:57,Park,23
8292,Stalking,06:34,"Deoli (28.8701, 77.1514)",Saturday,Severe,22:19,Market,0
8293,Eve Teasing,21:32,"Mustafabad (28.7401, 76.9322)",Tuesday,Moderate,06:59,Park,1
8294,Human Trafficking,05:52,"Nangloi Jat (28.6846, 77.176)",Wednesday,Minor,21:33,Police Station,41
8295,Domestic Violence,03:56,"Gokal Pur (28.4855, 77.1503)",Tuesday,Severe,21:32,Police Station,19
8296,Honor Killing,15:33,"Mustafabad (28.5566, 77.2823)",Monday,Severe,23:37,School,23
8297,Eve Teasing,20:45,"Sultan Pur Majra (28.6218, 77.1005)",Monday,Moderate,20:42,Police Station,7
8298,Sexual Harassment,23:34,"Bhalswa Jahangir Pur (28.7854, 77.2838)",Friday,Moderate,06:06,Hospital,28
8299,Honor Killing,02:37,"Mustafabad (28.6399, 77.1086)",Saturday,Minor,18:26,School,13
8300,Acid Attack,14:12,"Kirari Suleman Nagar (28.6581, 77.1338)",Monday,Moderate,01:37,Hospital,6
8301,Eve Teasing,10:33,"Kirari Suleman Nagar (28.6145, 77.1564)",Monday,Severe,02:44,Police Station,0
8302,Dowry Death,19:09,"Burari (28.5418, 76.968)",Tuesday,Severe,09:44,Police Station,12
8303,Human Trafficking,04:08,"Gokal Pur (28.6572, 76.8404)",Sunday,Moderate,06:13,Temple,40
8304,Dowry Death,22:08,"Sultan Pur Majra (28.5036, 76.876)",Wednesday,Severe,03:52,School,36
8305,Acid Attack,05:52,"Bhalswa Jahangir Pur (28.4183, 77.05)",Thursday,Minor,05:06,Apartment Complex,37
8306,Human Trafficking,10:07,"Sultan Pur Majra (28.5379, 77.1099)",Saturday,Severe,08:50,Mall,39
8307,Stalking,14:50,"Dallo Pura (28.4207, 76.814)",Friday,Minor,03:21,Market,30
8308,Honor Killing,10:35,"Bhalswa Jahangir Pur (28.7931, 77.1305)",Wednesday,Minor,19:51,Market,18
8309,Acid Attack,19:44,"Gokal Pur (28.6097, 77.1609)",Saturday,Severe,10:41,Mall,17
8310,Eve Teasing,10:03,"Burari (28.6365, 76.8552)",Friday,Severe,15:34,Park,28
8311,Honor Killing,16:56,"Gokal Pur (28.8039, 77.1952)",Tuesday,Severe,17:39,Park,42
8312,Acid Attack,16:22,"Delhi Cantonment (28.4735, 76.8128)",Sunday,Minor,23:30,Police Station,11
8313,Sexual Harassment,16:44,"Nangloi Jat (28.4263, 76.9438)",Monday,Moderate,22:02,Police Station,38
8314,Domestic Violence,00:14,"Hastsal (28.5196, 77.1796)",Friday,Minor,08:26,Temple,6
8315,Eve Teasing,15:19,"Mustafabad (28.4448, 77.0281)",Tuesday,Severe,11:33,Temple,25
8316,Eve Teasing,18:44,"Nangloi Jat (28.69, 77.0964)",Tuesday,Severe,13:21,Temple,24
8317,Domestic Violence,16:18,"Hastsal (28.744, 77.2798)",Saturday,Severe,00:32,Market,38
8318,Human Trafficking,16:36,"Gokal Pur (28.7025, 77.0745)",Friday,Severe,20:28,School,35
8319,Sexual Harassment,10:10,"Deoli (28.4069, 76.9772)",Wednesday,Moderate,07:51,Temple,15
8320,Eve Teasing,15:06,"Delhi Cantonment (28.838, 77.0916)",Monday,Minor,10:26,Temple,15
8321,Human Trafficking,00:30,"Sultan Pur Majra (28.4208, 76.9772)",Saturday,Moderate,16:52,School,28
8322,Domestic Violence,05:48,"Gokal Pur (28.6023, 77.0429)",Tuesday,Minor,07:32,Mall,42
8323,Acid Attack,14:00,"Sultan Pur Majra (28.8837, 77.2304)",Tuesday,Minor,03:58,Hospital,19
8324,Dowry Death,21:03,"Deoli (28.7339, 77.022)",Tuesday,Severe,05:06,Temple,50
8325,Dowry Death,02:27,"Sultan Pur Majra (28.5846, 77.1293)",Friday,Severe,03:09,Hospital,48
8326,Eve Teasing,07:31,"Burari (28.4587, 77.0947)",Tuesday,Minor,13:53,Mall,40
8327,Stalking,16:40,"Bhalswa Jahangir Pur (28.8982, 77.0469)",Thursday,Minor,00:38,Market,7
8328,Human Trafficking,13:02,"Hastsal (28.8622, 77.2266)",Monday,Minor,03:11,Hospital,0
8329,Honor Killing,11:04,"Karawal Nagar (28.7458, 76.9204)",Saturday,Minor,21:33,Police Station,0
8330,Sexual Harassment,20:24,"Bhalswa Jahangir Pur (28.8393, 77.1906)",Saturday,Moderate,11:35,Mall,0
8331,Eve Teasing,23:00,"Bhalswa Jahangir Pur (28.7998, 77.1419)",Friday,Moderate,04:50,Apartment Complex,40
8332,Acid Attack,12:04,"Mustafabad (28.7456, 77.0401)",Sunday,Moderate,10:52,Apartment Complex,46
8333,Acid Attack,13:42,"Deoli (28.8017, 77.195)",Friday,Severe,22:33,School,39
8334,Dowry Death,13:18,"Kirari Suleman Nagar (28.8083, 76.9583)",Saturday,Severe,01:18,Hospital,12
8335,Sexual Harassment,00:16,"Nangloi Jat (28.5274, 77.0035)",Sunday,Moderate,12:16,Mall,46
8336,Acid Attack,09:38,"Hastsal (28.8734, 77.2946)",Friday,Severe,17:17,Park,25
8337,Domestic Violence,03:14,"Burari (28.5014, 76.8152)",Sunday,Minor,22:13,Police Station,2
8338,Sexual Harassment,21:44,"Bhalswa Jahangir Pur (28.6114, 76.808)",Thursday,Minor,10:57,Apartment Complex,42
8339,Stalking,03:38,"Hastsal (28.7696, 76.8244)",Sunday,Minor,17:13,Mall,35
8340,Dowry Death,22:02,"Sultan Pur Majra (28.4662, 76.8531)",Sunday,Severe,11:50,Hospital,37
8341,Domestic Violence,11:48,"Bhalswa Jahangir Pur (28.5197, 76.8159)",Tuesday,Moderate,10:08,Mall,22
